source_year,title,author,average_rating,ratings_count,reviews_count,description,genres,pages,publisher,book_url,image_url,source
1900,The Lost World,Arthur Conan Doyle,4.0454545,44,0,"The Lost World Arthur Conan Doyle Adventure stories, Atlantis, Dinosaurs, Discovery and exploration, English Detective and mystery stories, Fiction, Fiction in French, Prehistoric peoples, Professor Challenger (Fictitious character), Scientific expeditions Babblebooks, Sound Room Publishers, Incorporated, Blurb, Chicago Review Press, Incorporated, Dover Publications, Incorporated","Adventure stories, Atlantis, Dinosaurs, Discovery and exploration, English Detective and mystery stories, Fiction, Fiction in French, Prehistoric peoples, Professor Challenger (Fictitious character), Scientific expeditions",,"Babblebooks, Sound Room Publishers, Incorporated, Blurb, Chicago Review Press, Incorporated, Dover Publications, Incorporated",https://openlibrary.org/works/OL262460W,https://covers.openlibrary.org/b/id/8231444-M.jpg,Open Library API
1900,The Clan of the Cave Bear,Jean M. Auel,4.0547943,73,0,"The Clan of the Cave Bear Jean M. Auel Neanderthals, shamanism, sign language, taboos, prehistoric fiction, epic, epic fiction, prehistoric man, epic literature, historical fiction Brilliance Audio on MP3-CD Lib Ed, Wolfgang Kruger Verlag, Guild Publishing, Vergara Editor S.A., Crown Publishers","Neanderthals, shamanism, sign language, taboos, prehistoric fiction, epic, epic fiction, prehistoric man, epic literature, historical fiction",,"Brilliance Audio on MP3-CD Lib Ed, Wolfgang Kruger Verlag, Guild Publishing, Vergara Editor S.A., Crown Publishers",https://openlibrary.org/works/OL2746369W,https://covers.openlibrary.org/b/id/12529015-M.jpg,Open Library API
1900,No country for old men,Cormac McCarthy,4.111111,36,0,"No country for old men Cormac McCarthy Fiction, Drug traffic, Sheriffs, Treasure-trove, Treasure troves, Suspense fiction, Literature, Psychological fiction, Fiction, suspense, Fiction, psychological GPO ED RANDOM HOUSE MONDADORI, MacMillan, Brand: Random House Inc., BBC Audiobooks Ltd, Literatura Random House","Fiction, Drug traffic, Sheriffs, Treasure-trove, Treasure troves, Suspense fiction, Literature, Psychological fiction, Fiction, suspense, Fiction, psychological",,"GPO ED RANDOM HOUSE MONDADORI, MacMillan, Brand: Random House Inc., BBC Audiobooks Ltd, Literatura Random House",https://openlibrary.org/works/OL40875W,https://covers.openlibrary.org/b/id/9296899-M.jpg,Open Library API
1900,The Prophet,Kahlil Gibran,4.321429,56,0,"The Prophet Kahlil Gibran Poetry, Classics, Literature & Fiction, Religion Patmos-Verlag, Patmos, Ballantine Books, Pmapublishing.com, Peter Pauper Press Inc.","Poetry, Classics, Literature & Fiction, Religion",,"Patmos-Verlag, Patmos, Ballantine Books, Pmapublishing.com, Peter Pauper Press Inc.",https://openlibrary.org/works/OL318900W,https://covers.openlibrary.org/b/id/418324-M.jpg,Open Library API
1900,The Railway Children,Edith Nesbit,3.9655173,29,0,"The Railway Children Edith Nesbit Brothers and sisters, Children's stories, Classic Literature, Country life, Family, Family life, Fiction, History, Juvenile Literature, Juvenile fiction HV Publishign, a division of Homepage Ventures, Limited, Penguin Puffin Books, Creative Media Partners, LLC, Isis Large Print Books, Pearson Education, Limited","Brothers and sisters, Children's stories, Classic Literature, Country life, Family, Family life, Fiction, History, Juvenile Literature, Juvenile fiction",,"HV Publishign, a division of Homepage Ventures, Limited, Penguin Puffin Books, Creative Media Partners, LLC, Isis Large Print Books, Pearson Education, Limited",https://openlibrary.org/works/OL99509W,https://covers.openlibrary.org/b/id/13241123-M.jpg,Open Library API
1900,The Scarlet Pimpernel,Emma Orczy,4.25,28,0,"The Scarlet Pimpernel Emma Orczy Classic Literature, Adventure and adventurers, Open Library Staff Picks, British, Fiction, Text-books for foreigners, English language, Historical Fiction, Sir Blakeney, Percy (Fictitious character), Refugees Peter Smith Publisher Inc, Bantam Classics, American Guidance Service, Musson Books, IndyPublish","Classic Literature, Adventure and adventurers, Open Library Staff Picks, British, Fiction, Text-books for foreigners, English language, Historical Fiction, Sir Blakeney, Percy (Fictitious character), Refugees",,"Peter Smith Publisher Inc, Bantam Classics, American Guidance Service, Musson Books, IndyPublish",https://openlibrary.org/works/OL1253285W,https://covers.openlibrary.org/b/id/479102-M.jpg,Open Library API
1900,The food of the gods and how it came to earth,H. G. Wells,3.7777777,18,0,"The food of the gods and how it came to earth H. G. Wells Fiction, Giants, Growth factors, Food supply, Science fiction, Agriculture, Experimentation, Fiction, science fiction, general, British and irish fiction (fictional works by one author), Scientists American Guidance Service, C. Scribner's Sons, Collins Classics, Gollancz, Macmillan and Co., Limited","Fiction, Giants, Growth factors, Food supply, Science fiction, Agriculture, Experimentation, Fiction, science fiction, general, British and irish fiction (fictional works by one author), Scientists",,"American Guidance Service, C. Scribner's Sons, Collins Classics, Gollancz, Macmillan and Co., Limited",https://openlibrary.org/works/OL52195W,https://covers.openlibrary.org/b/id/314687-M.jpg,Open Library API
1900,Semilla del Diablo,Ira Levin,4.0,22,0,"Semilla del Diablo Ira Levin Fiction, horror, Fiction, Satanism, Occult fiction, Apartment houses, Pregnant women, Horror tales, spirit posession, Gothic-Revival, Luther Dell Publishing, Laffont, Pan, Random House, Editions J'ai Lu","Fiction, horror, Fiction, Satanism, Occult fiction, Apartment houses, Pregnant women, Horror tales, spirit posession, Gothic-Revival, Luther",,"Dell Publishing, Laffont, Pan, Random House, Editions J'ai Lu",https://openlibrary.org/works/OL21747086W,https://covers.openlibrary.org/b/id/15054795-M.jpg,Open Library API
1900,The Hound of the Baskervilles,Arthur Conan Doyle,4.016667,60,0,"The Hound of the Baskervilles Arthur Conan Doyle crime novel, English Civil War, mires, tors, tombs, Dogs, England, fiction, Watson, john h. (fictitious character), fiction, British and irish fiction (fictional works by one author), Fiction, mystery & detective, traditional Marti Yayinlari, Zeplin Kitap, Leopard, Saddleback Educational Publishing, Incorporated, F. Nathan","crime novel, English Civil War, mires, tors, tombs, Dogs, England, fiction, Watson, john h. (fictitious character), fiction, British and irish fiction (fictional works by one author), Fiction, mystery & detective, traditional",,"Marti Yayinlari, Zeplin Kitap, Leopard, Saddleback Educational Publishing, Incorporated, F. Nathan",https://openlibrary.org/works/OL262454W,https://covers.openlibrary.org/b/id/8063264-M.jpg,Open Library API
1900,The Classic Tale of the Velveteen Rabbit,Margery Williams Bianco,4.125,40,0,"The Classic Tale of the Velveteen Rabbit Margery Williams Bianco Toys, Fiction, Children's fiction, Toys, fiction, Gift books, Animals, fiction, Rabbits, fiction, Rabbits, Stuffed animals (Toys), Juvenile fiction Nosy Crow Ltd, Joe Books Inc., Independently Published, GiGi Books, LLC, Heinemann","Toys, Fiction, Children's fiction, Toys, fiction, Gift books, Animals, fiction, Rabbits, fiction, Rabbits, Stuffed animals (Toys), Juvenile fiction",,"Nosy Crow Ltd, Joe Books Inc., Independently Published, GiGi Books, LLC, Heinemann",https://openlibrary.org/works/OL274433W,https://covers.openlibrary.org/b/id/11738076-M.jpg,Open Library API
1901,Kim,Rudyard Kipling,3.7222223,18,0,"Kim Rudyard Kipling Fiction, Irish, Lamas, Irish in fiction, Orphans, Boys in fiction, Boys, Lamas in fiction, Orphans in fiction, India in fiction North Books, Cover to Cover Cassettes Ltd, Xist Publishing, Penguin Books, Limited, Alex Catalogue","Fiction, Irish, Lamas, Irish in fiction, Orphans, Boys in fiction, Boys, Lamas in fiction, Orphans in fiction, India in fiction",,"North Books, Cover to Cover Cassettes Ltd, Xist Publishing, Penguin Books, Limited, Alex Catalogue",https://openlibrary.org/works/OL19908W,https://covers.openlibrary.org/b/id/1053011-M.jpg,Open Library API
1901,Number the Stars,Lois Lowry,4.173077,104,0,"Number the Stars Lois Lowry Fiction, Friendship, Rescue, World War, 1939-1945, Jews, Juvenile fiction, Girls & Women, Newbery Medal, Holocaust, World War (1939-1945) fast (OCoLC)fst01180924 Planetalector, Educational Impressions, Klett Sprachen GmbH, Dell Pub., Espasa Calpe","Fiction, Friendship, Rescue, World War, 1939-1945, Jews, Juvenile fiction, Girls & Women, Newbery Medal, Holocaust, World War (1939-1945) fast (OCoLC)fst01180924",,"Planetalector, Educational Impressions, Klett Sprachen GmbH, Dell Pub., Espasa Calpe",https://openlibrary.org/works/OL1846074W,https://covers.openlibrary.org/b/id/13249599-M.jpg,Open Library API
1901,The Bad Place,Dean Koontz,3.857143,14,0,"The Bad Place Dean Koontz Private investigators, Murder, Amnesia, Psychokinesis, Fugue (Psychology), Fiction, Fiction, horror, Brothers and sisters, fiction, Crime, fiction, Brothers and sisters BCA, Thorndike-Magna, Brilliance Corp., HEADLINE (HODD), Vergara Editor S.A.","Private investigators, Murder, Amnesia, Psychokinesis, Fugue (Psychology), Fiction, Fiction, horror, Brothers and sisters, fiction, Crime, fiction, Brothers and sisters",,"BCA, Thorndike-Magna, Brilliance Corp., HEADLINE (HODD), Vergara Editor S.A.",https://openlibrary.org/works/OL263256W,https://covers.openlibrary.org/b/id/6380577-M.jpg,Open Library API
1901,The Violet Fairy Book (Large Print),Andrew Lang,4.0,8,0,"The Violet Fairy Book (Large Print) Andrew Lang Fairy tales, Children's fiction, Fiction, fantasy, general West Margin Press, Echo Library, Blurb, DAVID MCKAY COMPANY, INC., New West Press","Fairy tales, Children's fiction, Fiction, fantasy, general",,"West Margin Press, Echo Library, Blurb, DAVID MCKAY COMPANY, INC., New West Press",https://openlibrary.org/works/OL1088883W,https://covers.openlibrary.org/b/id/12014563-M.jpg,Open Library API
1901,The Prestige,Christopher Priest,3.625,8,0,"The Prestige Christopher Priest Magicians, Journalists, Fiction, Fiction, general, England, fiction, Journalists, fiction, Fiction, horror, Music-halls, History, Music halls Orion Books, Gollancz, Orion Publishing Group, Limited, St. Martin's Press, Tor Books","Magicians, Journalists, Fiction, Fiction, general, England, fiction, Journalists, fiction, Fiction, horror, Music-halls, History, Music halls",,"Orion Books, Gollancz, Orion Publishing Group, Limited, St. Martin's Press, Tor Books",https://openlibrary.org/works/OL166497W,https://covers.openlibrary.org/b/id/3850762-M.jpg,Open Library API
1901,The Wouldbegoods,Edith Nesbit,3.0,1,0,"The Wouldbegoods Edith Nesbit Classic Literature, Fiction, Juvenile Literature, Children's fiction, Adventure and adventurers, fiction, Country life, Juvenile fiction, Children's stories, Er tong wen xue, Chang pian xiao shuo Start Publishing LLC, Liese. Outside The Box, Andreas, Harper & Brothers Publishers, Tandem Library, Book Jungle","Classic Literature, Fiction, Juvenile Literature, Children's fiction, Adventure and adventurers, fiction, Country life, Juvenile fiction, Children's stories, Er tong wen xue, Chang pian xiao shuo",,"Start Publishing LLC, Liese. Outside The Box, Andreas, Harper & Brothers Publishers, Tandem Library, Book Jungle",https://openlibrary.org/works/OL99543W,https://covers.openlibrary.org/b/id/8243273-M.jpg,Open Library API
1901,The Purple Cloud,"M. P. Shiel, J. J. Cameron, Brian Stableford",3.0,2,0,"The Purple Cloud M. P. Shiel, J. J. Cameron, Brian Stableford Classic Literature, End of the world, Fiction, Natural disasters, Science Fiction, Fiction, science fiction, general, Fiction, action & adventure, Arctic regions, fiction, Fiction in English, Fiction, horror Start Publishing LLC, Aberdeen Press, Borgo Press, Warner, Penguin Books, Limited","Classic Literature, End of the world, Fiction, Natural disasters, Science Fiction, Fiction, science fiction, general, Fiction, action & adventure, Arctic regions, fiction, Fiction in English, Fiction, horror",,"Start Publishing LLC, Aberdeen Press, Borgo Press, Warner, Penguin Books, Limited",https://openlibrary.org/works/OL6414317W,https://covers.openlibrary.org/b/id/574739-M.jpg,Open Library API
1901,The four feathers,A. E. W. Mason,3.0,2,0,"The four feathers A. E. W. Mason Cowardice, Male friendship, Open Library Staff Picks, British, Fiction, Soldiers, Classic Literature, Fiction, mystery & detective, general, Fiction, political, Fiction, war & military Grosset & Dunlap, West Margin Press, Carroll & Graf Publishers, IndyPublish, Hart Publishing Co.","Cowardice, Male friendship, Open Library Staff Picks, British, Fiction, Soldiers, Classic Literature, Fiction, mystery & detective, general, Fiction, political, Fiction, war & military",,"Grosset & Dunlap, West Margin Press, Carroll & Graf Publishers, IndyPublish, Hart Publishing Co.",https://openlibrary.org/works/OL532451W,https://covers.openlibrary.org/b/id/109751-M.jpg,Open Library API
1901,Tahreer ka sehar,H. Rider Haggard,4.0,1,0,"Tahreer ka sehar H. Rider Haggard Fiction, History, Fiction, historical, general, Jerusalem, fiction, Fiction, general Amereon Ltd, Collection Books, Franklin Classics Trade Press, Kensington Pub Corp (Mm), Longmans, Green, and Co.","Fiction, History, Fiction, historical, general, Jerusalem, fiction, Fiction, general",,"Amereon Ltd, Collection Books, Franklin Classics Trade Press, Kensington Pub Corp (Mm), Longmans, Green, and Co.",https://openlibrary.org/works/OL17454W,https://covers.openlibrary.org/b/id/954728-M.jpg,Open Library API
1901,The Fixer,Bernard Malamud,5.0,1,0,"The Fixer Bernard Malamud Fiction, Trials (Murder), Jews, Antisemitism, False testimony, National Book Award Winner, award:national_book_award=1967, award:national_book_award=fiction, CHR 1966, Literature Dell Publishing, Chatto & Windus, Penguin Classics, Mladinska Knjiga, Washington Square Press","Fiction, Trials (Murder), Jews, Antisemitism, False testimony, National Book Award Winner, award:national_book_award=1967, award:national_book_award=fiction, CHR 1966, Literature",,"Dell Publishing, Chatto & Windus, Penguin Classics, Mladinska Knjiga, Washington Square Press",https://openlibrary.org/works/OL1937854W,https://covers.openlibrary.org/b/id/225215-M.jpg,Open Library API
1902,Dance Upon the Air,Nora Roberts,3.9230769,13,0,"Dance Upon the Air Nora Roberts Islas, Brujas, Novela oculta, Mujeres, Abused wives, Massachusetts in fiction, Abused wives in fiction, Women in fiction, Fiction, Open Library Staff Picks Brilliance Audio on MP3-CD, G.K. Hall, Brilliance Audio on MP3-CD Lib Ed, Nova Audio Books, Don't know","Islas, Brujas, Novela oculta, Mujeres, Abused wives, Massachusetts in fiction, Abused wives in fiction, Women in fiction, Fiction, Open Library Staff Picks",,"Brilliance Audio on MP3-CD, G.K. Hall, Brilliance Audio on MP3-CD Lib Ed, Nova Audio Books, Don't know",https://openlibrary.org/works/OL111597W,https://covers.openlibrary.org/b/id/1464182-M.jpg,Open Library API
1902,The Jewel of Seven Stars,Bram Stoker,4.5,6,0,"The Jewel of Seven Stars Bram Stoker Mummies, Horror, Fiction, Archaeologists, Classic Literature, Thriller, Fiction, horror, Archaeologists, fiction, British and irish fiction (fictional works by one author), History Creative Media Partners, LLC, Independently Published, Independently published, Bollinger, Max, Lulu Press, Inc.","Mummies, Horror, Fiction, Archaeologists, Classic Literature, Thriller, Fiction, horror, Archaeologists, fiction, British and irish fiction (fictional works by one author), History",,"Creative Media Partners, LLC, Independently Published, Independently published, Bollinger, Max, Lulu Press, Inc.",https://openlibrary.org/works/OL85891W,https://covers.openlibrary.org/b/id/2760301-M.jpg,Open Library API
1902,The Complete Life and Adventures of Santa Claus,L. Frank Baum,4.25,4,0,"The Complete Life and Adventures of Santa Claus L. Frank Baum Fantasy, Fiction, Juvenile Fiction, Science Fiction & Fantasy, Classic Literature, Christmas stories, Christmas, Santa Claus, Children: Kindergarten, Children's fiction Portland House, Notion Press, 1st World Library, Signet Classics, Creative Media Partners, LLC","Fantasy, Fiction, Juvenile Fiction, Science Fiction & Fantasy, Classic Literature, Christmas stories, Christmas, Santa Claus, Children: Kindergarten, Children's fiction",,"Portland House, Notion Press, 1st World Library, Signet Classics, Creative Media Partners, LLC",https://openlibrary.org/works/OL262358W,https://covers.openlibrary.org/b/id/1979059-M.jpg,Open Library API
1902,Noli Me Tangere,José Rizal,4.4,10,0,"Noli Me Tangere José Rizal Economics, Classic Literature, Fiction, Fiction, historical, general, Philippines, fiction, Fiction, humorous, general, Man-woman relationships, fiction, History, Translations into English, Fiction, general Círculo de Lectores, Manila Filatelica, Franklin Classics, National Historical Institute, Arkose Press","Economics, Classic Literature, Fiction, Fiction, historical, general, Philippines, fiction, Fiction, humorous, general, Man-woman relationships, fiction, History, Translations into English, Fiction, general",,"Círculo de Lectores, Manila Filatelica, Franklin Classics, National Historical Institute, Arkose Press",https://openlibrary.org/works/OL1622789W,https://covers.openlibrary.org/b/id/5738053-M.jpg,Open Library API
1902,The Wings of the Dove,Henry James,3.5,2,0,"The Wings of the Dove Henry James Fiction, Americans in fiction, Americans, Triangles (Interpersonal relations), Terminally ill, Young women in fiction, Young women, Terminally ill in fiction, Social life and customs, Classic Literature New American Library, Signet Classics, Charles Scribner's Sons, Penguin Classics, Merrill","Fiction, Americans in fiction, Americans, Triangles (Interpersonal relations), Terminally ill, Young women in fiction, Young women, Terminally ill in fiction, Social life and customs, Classic Literature",,"New American Library, Signet Classics, Charles Scribner's Sons, Penguin Classics, Merrill",https://openlibrary.org/works/OL276397W,https://covers.openlibrary.org/b/id/8241379-M.jpg,Open Library API
1902,Brewster's millions,George Barr McCutcheon,4.0,5,0,"Brewster's millions George Barr McCutcheon Fiction, Millionaires, Inheritance and succession in fiction, Millionaires in fiction, Inheritance and succession, Young men, Young men in fiction, Fiction, humorous, general, Fiction, coming of age, Large type books Xist Publishing, Literary Licensing, LLC, Indiana University Press, TREDITION CLASSICS, Lightyear Pr","Fiction, Millionaires, Inheritance and succession in fiction, Millionaires in fiction, Inheritance and succession, Young men, Young men in fiction, Fiction, humorous, general, Fiction, coming of age, Large type books",,"Xist Publishing, Literary Licensing, LLC, Indiana University Press, TREDITION CLASSICS, Lightyear Pr",https://openlibrary.org/works/OL24259W,https://covers.openlibrary.org/b/id/1152919-M.jpg,Open Library API
1902,Typhoon,Joseph Conrad,4.6666665,6,0,"Typhoon Joseph Conrad English Sea stories, Classic Literature, Fiction, Historical Fiction, Typhoons, Ocean travel, British and irish fiction (fictional works by one author) IndyPublish, YOYO USA, Paperbackshop.Co.UK Ltd - Echo Library, NuVision Publications, Autrement","English Sea stories, Classic Literature, Fiction, Historical Fiction, Typhoons, Ocean travel, British and irish fiction (fictional works by one author)",,"IndyPublish, YOYO USA, Paperbackshop.Co.UK Ltd - Echo Library, NuVision Publications, Autrement",https://openlibrary.org/works/OL38876W,https://covers.openlibrary.org/b/id/1979349-M.jpg,Open Library API
1902,L'immoraliste,André Gide,2.7142856,7,0,"L'immoraliste André Gide French language, Readers, Textbooks for foreign speakers, French fiction, Translations into English, Gay men, Fiction, French literature, Disease in literature, Tuberculosis Jdh Editions, Vintage Books, Gallimard], Cátedra, Folio","French language, Readers, Textbooks for foreign speakers, French fiction, Translations into English, Gay men, Fiction, French literature, Disease in literature, Tuberculosis",,"Jdh Editions, Vintage Books, Gallimard], Cátedra, Folio",https://openlibrary.org/works/OL631007W,https://covers.openlibrary.org/b/id/313741-M.jpg,Open Library API
1902,The Grand Babylon Hotel,Arnold Bennett,4.0,1,0,"The Grand Babylon Hotel Arnold Bennett Classic Literature, Fiction, Fiction, mystery & detective, general, London (england), fiction, Fiction, general, Hotels, Hotelkeepers, Cosmopolitanism, British and irish fiction (fictional works by one author), London (England) -- Fiction Chatto & Windus, Penguin Classics, Classic Books, Echo Library, Standard Ebooks","Classic Literature, Fiction, Fiction, mystery & detective, general, London (england), fiction, Fiction, general, Hotels, Hotelkeepers, Cosmopolitanism, British and irish fiction (fictional works by one author), London (England) -- Fiction",,"Chatto & Windus, Penguin Classics, Classic Books, Echo Library, Standard Ebooks",https://openlibrary.org/works/OL109153W,https://covers.openlibrary.org/b/id/6132684-M.jpg,Open Library API
1903,The Call of the Wild,Jack London,3.949367,79,0,"The Call of the Wild Jack London Gold discoveries, Bienestar, Lobos, Descubrimiento de oro, Crítica e interpretación, American Nature stories, Cartoons and comics, Feral dogs, Robo de mascotas, Pet theft Xi dai shu ban gu fen you xian gong si, Nelson-Hall, Synchronista LLC, Saddleback Educational Publishing, Incorporated, Bohlin & Co.","Gold discoveries, Bienestar, Lobos, Descubrimiento de oro, Crítica e interpretación, American Nature stories, Cartoons and comics, Feral dogs, Robo de mascotas, Pet theft",,"Xi dai shu ban gu fen you xian gong si, Nelson-Hall, Synchronista LLC, Saddleback Educational Publishing, Incorporated, Bohlin & Co.",https://openlibrary.org/works/OL14942956W,https://covers.openlibrary.org/b/id/12393037-M.jpg,Open Library API
1903,The Phoenix and the Carpet,Edith Nesbit,3.1,10,0,"The Phoenix and the Carpet Edith Nesbit English Fantasy fiction, Magic, Brothers and sisters, Juvenile fiction, Great Britain in fiction, Magic in fiction, Fiction, Brothers and sisters in fiction, Phoenix (Mythical bird), Mythical Animals Wordsworth Editions Ltd, Little, Brown Book Group Limited, Wordsworth Classics, Cecilie Dressler, West Margin Press","English Fantasy fiction, Magic, Brothers and sisters, Juvenile fiction, Great Britain in fiction, Magic in fiction, Fiction, Brothers and sisters in fiction, Phoenix (Mythical bird), Mythical Animals",,"Wordsworth Editions Ltd, Little, Brown Book Group Limited, Wordsworth Classics, Cecilie Dressler, West Margin Press",https://openlibrary.org/works/OL99539W,https://covers.openlibrary.org/b/id/902122-M.jpg,Open Library API
1903,The Return of Sherlock Holmes,Arthur Conan Doyle,4.2727275,33,0,"The Return of Sherlock Holmes Arthur Conan Doyle air guns, Americans, anise, anonymity, attempted murder, baritsu, blackmail, broughams, burglary, busts The Sun Dial Press, Alianza Editorial Sa, Schocken Books, Claridad, MAXTOR","air guns, Americans, anise, anonymity, attempted murder, baritsu, blackmail, broughams, burglary, busts",,"The Sun Dial Press, Alianza Editorial Sa, Schocken Books, Claridad, MAXTOR",https://openlibrary.org/works/OL262477W,https://covers.openlibrary.org/b/id/9246467-M.jpg,Open Library API
1903,The Riddle of the Sands,Erskine Childers,3.75,4,0,"The Riddle of the Sands Erskine Childers Great britain, fiction, Fiction, action & adventure, Fiction, thrillers, espionage, Fiction, alternative history, Fiction, sea stories, Large type books, Fiction, Invasions, History, Secret service Sidgwick & Jackson, ReadaClassic.com, Penguin Books, Limited, Charles E. Lauriat Company, Sidgwick & Jackson in association with New English Library","Great britain, fiction, Fiction, action & adventure, Fiction, thrillers, espionage, Fiction, alternative history, Fiction, sea stories, Large type books, Fiction, Invasions, History, Secret service",,"Sidgwick & Jackson, ReadaClassic.com, Penguin Books, Limited, Charles E. Lauriat Company, Sidgwick & Jackson in association with New English Library",https://openlibrary.org/works/OL23797W,https://covers.openlibrary.org/b/id/2293974-M.jpg,Open Library API
1903,The Tale of Squirrel Nutkin,"Beatrix Potter, Wendy Rasmussen, H y Xiao Phd",3.7777777,9,0,"The Tale of Squirrel Nutkin Beatrix Potter, Wendy Rasmussen, H y Xiao Phd Squirrels, Fiction, Children's fiction, Squirrels, fiction, Juvenile fiction, Rabbits, Owls, Animals, Rabbits, fiction, Forests and forestry, fiction Child's World, Incorporated, The, Pavilion Press, Frederick Warne in association with Gallimard, Penguin Group, French & European Pubns","Squirrels, Fiction, Children's fiction, Squirrels, fiction, Juvenile fiction, Rabbits, Owls, Animals, Rabbits, fiction, Forests and forestry, fiction",,"Child's World, Incorporated, The, Pavilion Press, Frederick Warne in association with Gallimard, Penguin Group, French & European Pubns",https://openlibrary.org/works/OL8393099W,https://covers.openlibrary.org/b/id/10028056-M.jpg,Open Library API
1903,The Ambassadors,Henry James,4.25,8,0,"The Ambassadors Henry James Man-woman relationships, Fiction, Romance, Americans, Historical Fiction, Young men, Classic Literature, Ambassadors (James, Henry), James, henry, 1843-1916, American fiction (fictional works by one author) Dent Dutton, Harvard University Press, J M Dent & Sons Ltd, Houghton Mifflin, HERON BOOKS","Man-woman relationships, Fiction, Romance, Americans, Historical Fiction, Young men, Classic Literature, Ambassadors (James, Henry), James, henry, 1843-1916, American fiction (fictional works by one author)",,"Dent Dutton, Harvard University Press, J M Dent & Sons Ltd, Houghton Mifflin, HERON BOOKS",https://openlibrary.org/works/OL276470W,https://covers.openlibrary.org/b/id/313610-M.jpg,Open Library API
1903,The Tailor of Gloucester,"Beatrix Potter, H y Xiao Phd",4.0,5,0,"The Tailor of Gloucester Beatrix Potter, H y Xiao Phd Cats, Children's stories, English, Christmas, Christmas stories, Ficción juvenil, Fiction, Juvenile fiction, Mice, Ratones, Tailors Debate, Franklin Classics, Frederick Warne & Co., Ltd, Little Simon, Colour Library Direct","Cats, Children's stories, English, Christmas, Christmas stories, Ficción juvenil, Fiction, Juvenile fiction, Mice, Ratones, Tailors",,"Debate, Franklin Classics, Frederick Warne & Co., Ltd, Little Simon, Colour Library Direct",https://openlibrary.org/works/OL108770W,https://covers.openlibrary.org/b/id/459377-M.jpg,Open Library API
1903,The Enchanted Island of Yew,L. Frank Baum,4.0,1,0,"The Enchanted Island of Yew L. Frank Baum Fantasy, Fiction, Juvenile Fiction, Classic Literature, Children's fiction, Fantasy fiction, Adventure stories BiblioBazaar, Independently Published, Wonder Publishing, Books of Wonder, eBooksLib","Fantasy, Fiction, Juvenile Fiction, Classic Literature, Children's fiction, Fantasy fiction, Adventure stories",,"BiblioBazaar, Independently Published, Wonder Publishing, Books of Wonder, eBooksLib",https://openlibrary.org/works/OL262388W,https://covers.openlibrary.org/b/id/1755697-M.jpg,Open Library API
1904,The Marvelous Land of Oz,L. Frank Baum,3.368421,19,0,"The Marvelous Land of Oz L. Frank Baum Children's stories, American, Juvenile fiction, Translations into Russian, Children's literature, English, Children's literature, Russian, Oz (Imaginary place), Wizards, Fantasy, Children's fiction, Oz (imaginary place), fiction Peter Smith Publisher Inc, Sunflower Press, Blurb, IndyPublish, Cathay Books","Children's stories, American, Juvenile fiction, Translations into Russian, Children's literature, English, Children's literature, Russian, Oz (Imaginary place), Wizards, Fantasy, Children's fiction, Oz (imaginary place), fiction",,"Peter Smith Publisher Inc, Sunflower Press, Blurb, IndyPublish, Cathay Books",https://openlibrary.org/works/OL18396W,https://covers.openlibrary.org/b/id/12648656-M.jpg,Open Library API
1904,The Napoleon of Notting Hill,Gilbert Keith Chesterton,4.571429,7,0,"The Napoleon of Notting Hill Gilbert Keith Chesterton Fiction, Classic Literature, Science Fiction, Politics and government, English fiction, Political fiction, Fantastic fiction, London (england), fiction, British and irish fiction (fictional works by one author), Fiction, political Classic Books Library, Oxford University Press, Amfora, Blurb, John Lane","Fiction, Classic Literature, Science Fiction, Politics and government, English fiction, Political fiction, Fantastic fiction, London (england), fiction, British and irish fiction (fictional works by one author), Fiction, political",,"Classic Books Library, Oxford University Press, Amfora, Blurb, John Lane",https://openlibrary.org/works/OL76473W,https://covers.openlibrary.org/b/id/6980094-M.jpg,Open Library API
1904,The Tale of Benjamin Bunny,"Beatrix Potter, Wendy Rasmussen",4.125,8,0,"The Tale of Benjamin Bunny Beatrix Potter, Wendy Rasmussen Rabbits, fiction, Children's fiction, Rabbits, Fiction, Juvenile fiction, Children's literature, Welsh, Toy and movable books, Children's stories, English, Spanish language, readers, Picture books Merrimack Publishing Corporation, Gyldendal, Distributed by Outlet Book Co., Diogenes Verlag AG,Switzerland, The Child's World, Inc","Rabbits, fiction, Children's fiction, Rabbits, Fiction, Juvenile fiction, Children's literature, Welsh, Toy and movable books, Children's stories, English, Spanish language, readers, Picture books",,"Merrimack Publishing Corporation, Gyldendal, Distributed by Outlet Book Co., Diogenes Verlag AG,Switzerland, The Child's World, Inc",https://openlibrary.org/works/OL22156524W,https://covers.openlibrary.org/b/id/10447931-M.jpg,Open Library API
1904,Kwaidan,Lafcadio Hearn,4.125,8,0,"Kwaidan Lafcadio Hearn Fiction, Japanese Legends, Social life and customs, Paranormal fiction, American Ghost stories, Japanese literature, Japanese Ghost stories, Fiction, short stories (single author), Japan, fiction, Fiction, ghost Jonathan Cape, North Books, Kegan Paul, Trench, Trubner, Rütten & Loening, Books on Tape, Inc.","Fiction, Japanese Legends, Social life and customs, Paranormal fiction, American Ghost stories, Japanese literature, Japanese Ghost stories, Fiction, short stories (single author), Japan, fiction, Fiction, ghost",,"Jonathan Cape, North Books, Kegan Paul, Trench, Trubner, Rütten & Loening, Books on Tape, Inc.",https://openlibrary.org/works/OL859613W,https://covers.openlibrary.org/b/id/578965-M.jpg,Open Library API
